fecha,precio,precio_pronostico
20041114,66.377458,68.5710678472221
19970606,34.134746666666665,34.079457222222246
20090222,105.46331066666666,107.02440055753964
20070205,105.98706166666666,103.2664248611111
20140220,190.9644353333333,179.98488724277775
20171030,131.012042,150.04896459999992
20160321,764.2022583333334,818.999306397818
19980801,19.392401666666668,18.546312527777765
20070202,104.52318666666666,103.2664248611111
20190402,254.33297,232.85630287888853
20051011,86.69266499999999,97.56235052083338
20010205,80.88530566666667,79.7777218571427
20141027,178.115447,182.02243444725406
20170512,66.538607,65.36225226833324
20170716,66.19692833333333,67.88581658194441
20170423,103.32891333333332,102.68257169166664
20171005,128.51020866666667,116.93764243933347
20110222,98.945753,93.79094074389022
20130113,188.51463966666665,181.65430852711134
20061122,65.83554033333333,60.56957927976189
20000717,50.296665,44.86272450694443
19960406,2.089,2.626362469246031
20091216,266.2148363333333,240.89228199796995
20030519,68.64531866666667,66.51531336904758
20100720,69.71552766666666,75.40432249579365
19980621,18.268906666666663,18.032833055555578
20040323,79.70091466666666,73.58785997916664
20000502,44.041349,39.380863687499975
20020118,38.04560966666667,39.58090557291667
20040922,64.23410333333334,57.67805969444444
20120227,132.79296666666667,133.70855873428576
20121130,191.137437,175.12485310600013
19970624,46.67058,40.499946020833306
20050323,70.41113,68.92712875
20151023,800.2812359999999,793.3895378933332
20150712,204.83569566666668,221.87517477950803
20160411,350.4070716666667,308.44997247488885
20050528,69.41874033333333,72.71793199999995
20030813,67.29967666666667,63.354896111111096
19951226,21.59083333333333,19.438879158730167
20010318,58.88499133333334,76.43821803571437
20170409,136.23957366666667,105.64640834144447
20160302,853.5282703333334,863.3447674166674
20030710,70.30609399999999,70.00629913095241
20100202,133.406382,131.1529883528334
20190109,323.299968,345.69644401837286
20080213,116.264038,121.08012800000004
20191129,269.818587,244.6333472742221
19961102,2.837916666666666,1.9725515138888874
20170914,133.75898766666668,126.60762634215739
20071107,65.52571333333333,63.410596678240765
19980201,129.71809333333331,136.10236173214287
20190908,181.09887933333331,202.22067864972215
20111014,71.94981566666667,84.85406094621692
20010527,39.940792,41.27147275000004
20201214,171.78833333333333,152.5841750595238
20030215,68.63418800000001,68.91045373412699
20070917,63.99897166666667,65.92632669841271
20151218,588.0535456666668,554.9196991863572
20100818,85.670929,76.27569298019841
20030311,74.44727666666667,77.09110512499993
20100209,172.68358866666668,145.00696260723032
20080925,103.32494866666669,91.28029108333334
20060530,58.810706333333336,46.807572555555545
20040606,52.17797633333333,54.829734517857126
20040612,57.66547633333334,52.83242668055548
19980430,33.59741,33.81513659771824
19960710,1.4295,1.2921847182539665
20100214,173.58301500000002,162.689330476131
20081023,101.97146733333334,94.45261733333331
20090110,132.72206433333335,134.24690109920627
19951230,20.792166666666667,22.68994584970239
20111123,69.62602933333334,64.67189890783337
20100919,95.96046933333332,114.97700268844451
20110620,60.731169,55.038548343333325
20161201,148.459459,118.59743144611126
19990605,27.025420000000008,31.09177644444445
20091201,193.843753,177.22331546296292
19991215,31.94745333333334,34.008109999999995
20210207,258.12666666666667,282.5107539682537
20130218,167.92232433333334,164.5547001218334
19980518,29.24016,27.07173114384919
20001121,66.08087,37.81362571249999
20030110,67.37848433333333,65.97287494841271
19960325,1.6679166666666667,1.8112186666666679
20020625,36.74732466666666,35.134581937499995
20170513,64.67114233333334,65.36225226833324
20121015,207.75046366666663,214.81748454044438
20090303,122.967387,110.87786480555556
20201014,191.3166666666667,186.89482781084646
20061029,92.13075533333334,100.92612193055564
20080224,84.01070466666667,92.45176116666674
20140830,155.17201266666666,218.16154608957552
20110617,74.361085,70.65013540916665
20180128,115.49675333333334,119.16615489950782
20170326,78.518231,107.04213977000012
20000221,51.71863199999999,40.341497768849194
19981024,26.070986666666663,24.250267152777766
20070506,78.83624066666665,78.03021898611114
20080920,83.829907,84.25531867111114
20040624,48.632143000000006,50.635115500000005
20100611,89.849769,74.79398228722225
20110207,113.141563,111.04064707466685
20191216,355.1795153333333,330.308610512524
20201001,154.665,145.57923229166667
20000527,37.966515666666666,36.92785525000003
20020704,37.175783333333335,38.75090833333341
19960503,1.94325,1.721157873015874
20170425,104.53137033333331,102.68257169166664
20130312,152.76402533333334,155.70157067155552
20071031,45.22460366666667,55.28325644444439
20180123,115.387584,114.05556387825396
19960511,1.1875,1.7555432083333324
20050620,58.055011666666665,60.266978333333334
19960216,6.737041666666666,6.237627673611112
20000613,43.95720833333333,38.803682496527756
20080615,68.95449,79.65033955952376
20210127,234.4633333333333,234.8118912500001
20031009,54.982322,57.196829638888886
20081231,174.467675,175.86640259920648
20030715,71.49776066666666,71.84277649999986
20181006,104.98456133333332,136.50005996319445
20160327,792.4743536666666,805.9272980606676
20190425,151.36097566666666,160.74814836972212
20130709,340.7683413333333,269.7300669357857
20201117,139.21208333333334,124.39264798611104
20030703,66.51817733333333,65.42931191666666
20040205,61.51762466666667,61.564717166666725
20070426,80.692261,87.15920125000002
20030730,69.77276066666667,68.28276566765874
19971102,76.393325,101.03858150951382
20020504,37.208547,37.159018084325396
19990306,22.234863333333333,23.487143090277772
20170710,74.43969566666665,66.61757135081346
20110506,64.349036,63.62263352599998
19961009,4.328083333333333,6.267964972222221
20120602,39.503953,43.223081455127016
20030913,53.455361333333336,64.49459250595243
19990607,26.783753333333337,28.08585827777777
20160929,175.55231766666668,133.4656159040832
20200126,369.02,380.8066379960317
20180616,72.04524866666667,72.4946071465556
20190127,240.353099,298.78856737016685
20020428,34.49689033333333,40.09809971230159
20030410,86.47859899999999,84.1027132261905
20090212,132.891644,132.8736319999999
